CountyID,Date,Emp_Count,Total_Wages,Total_Establishments,NAICS_10,NAICS_101,NAICS_1011,NAICS_1012,NAICS_1013,NAICS_102,NAICS_1021,NAICS_1022,NAICS_1023,NAICS_1024,NAICS_1025,NAICS_1026,NAICS_1027,NAICS_1029,Employment,Labor_Force,Unemployment_Count,Unemployment_Rate,Weekly_Wages
3047,2/1/2019,15330,133051,963,27974,2449,0,0,1537,10195,4357,115,721,383,1660,2330,600,29,32301,33449,1148,3.4,667
3047,3/1/2019,15457,133051,963,28136,2351,0,0,1462,10328,4352,117,726,422,1635,2435,610,31,32357,33439,1082,3.2,667
3047,4/1/2019,15543,135770,978,28377,2319,175,639,1505,10515,4405,117,718,475,1635,2523,610,32,32327,33350,1023,3.1,671
3047,5/1/2019,15422,135770,978,28110,2113,38,578,1497,10575,4396,110,685,472,1650,2610,613,39,32275,33224,949,2.9,671
3047,6/1/2019,15747,135770,978,28745,2179,37,643,1499,10819,4406,120,720,463,1657,2770,642,41,32357,33472,1115,3.3,671
3047,7/1/2019,15632,137760,990,28689,2180,34,644,1502,10877,4445,117,705,467,1638,2813,639,53,32397,33506,1109,3.3,680
3047,8/1/2019,15611,137760,990,28530,2184,34,671,1479,10735,4402,113,696,471,1672,2690,636,55,32177,33257,1080,3.2,680
3047,9/1/2019,15488,137760,990,28202,2160,35,654,1471,10554,4388,113,698,464,1674,2592,574,51,32778,33671,893,2.7,680
3047,10/1/2019,15679,144968,1009,28570,2177,0,0,1466,10714,4482,111,699,491,1727,2594,568,42,32788,33723,935,2.8,709
3047,11/1/2019,15782,144968,1009,28710,2302,0,0,1472,10626,4527,106,701,501,1723,2451,572,45,32909,33759,850,2.5,709
3047,12/1/2019,15693,144968,1009,28632,2355,0,0,1472,10584,4582,114,707,472,1689,2417,560,43,32956,33939,983,2.9,709
3047,1/1/2020,15816,142431,1027,28892,2633,0,0,1595,10443,4411,110,752,509,1724,2334,572,31,32689,33741,1052,3.1,693
3047,2/1/2020,15803,142431,1027,28866,2670,0,0,1621,10393,4401,104,743,471,1709,2355,577,33,32972,33976,1004,3,693
3047,3/1/2020,15840,142431,1027,28886,2735,0,0,1679,10311,4373,145,767,469,1693,2267,565,32,32680,33639,959,2.9,693
3047,4/1/2020,13626,133135,1035,24670,2424,235,632,1557,8620,4109,93,685,429,1415,1382,474,33,28711,31780,3069,9.7,722
3047,5/1/2020,14250,133135,1035,25998,2248,32,675,1541,9500,4266,93,713,411,1573,1886,526,32,29799,31808,2009,6.3,722
3047,6/1/2020,14691,133135,1035,26817,2310,32,681,1597,9816,4338,93,709,409,1573,2120,539,35,30143,31921,1778,5.6,722
3047,7/1/2020,14669,140660,1043,26787,2281,34,677,1570,9837,4306,43,676,464,1562,2228,536,22,30292,31883,1591,5,733
3047,8/1/2020,14786,140660,1043,26896,2323,39,683,1601,9787,4299,44,695,463,1558,2190,518,20,30187,31523,1336,4.2,733
3047,9/1/2020,14834,140660,1043,27002,2345,39,695,1611,9823,4394,45,697,458,1554,2120,536,19,30707,31878,1171,3.7,733
3047,10/1/2020,15101,160695,1059,27495,2397,0,0,1617,9997,4438,47,705,460,1611,2183,527,26,32013,32968,955,2.9,814
3047,11/1/2020,15255,160695,1059,27762,2376,0,0,1605,10131,4498,48,705,459,1623,2230,540,28,32236,33189,953,2.9,814
3047,12/1/2020,15220,160695,1059,27783,2485,0,0,1610,10078,4460,47,708,467,1593,2236,537,30,31900,33032,1132,3.4,814
3049,1/1/2019,1910,17659,166,3381,523,148,57,318,948,295,0,40,379,0,184,21,5,4818,5041,223,4.4,713
3049,2/1/2019,1911,17659,166,3382,520,142,60,318,951,299,0,43,379,0,178,23,4,4802,5010,208,4.2,713
3049,3/1/2019,1898,17659,166,3354,510,140,57,313,946,284,0,43,382,0,182,22,6,4787,4984,197,4,713
3049,4/1/2019,1910,16872,166,3379,515,138,56,321,954,286,0,40,385,18,189,24,0,4661,4835,174,3.6,676
3049,5/1/2019,1924,16872,166,3395,513,137,60,316,958,282,0,39,392,18,191,24,0,4669,4861,192,3.9,676
3049,6/1/2019,1928,16872,166,3399,521,144,56,321,950,292,0,39,383,18,185,24,0,4637,4846,209,4.3,676
3049,7/1/2019,1918,19210,170,3401,525,146,62,317,958,289,0,40,394,19,181,24,0,4669,4867,198,4.1,764
3049,8/1/2019,1955,19210,170,3455,525,147,61,317,975,286,0,41,409,19,184,24,0,4714,4932,218,4.4,764
3049,9/1/2019,1931,19210,170,3407,521,145,60,316,955,284,0,36,402,19,180,22,0,4717,4894,177,3.6,764
3049,10/1/2019,1909,19124,172,3372,521,140,61,320,942,269,0,37,401,0,181,21,0,4726,4895,169,3.5,760
3049,11/1/2019,1945,19124,172,3439,537,142,61,334,957,280,0,37,404,0,178,22,0,4766,4921,155,3.1,760
3049,12/1/2019,1956,19124,172,3464,558,141,66,351,950,276,0,38,403,0,174,22,0,4770,4932,162,3.3,760
3049,1/1/2020,1980,19885,177,3527,552,136,58,358,995,272,0,37,432,39,177,23,0,4847,5043,196,3.9,765
3049,2/1/2020,2015,19885,177,3593,564,132,63,369,1014,274,0,37,447,40,178,24,0,4894,5075,181,3.6,765
3049,3/1/2020,2005,19885,177,3575,562,138,58,366,1008,270,0,37,441,41,182,23,0,4833,5003,170,3.4,765
3049,4/1/2020,1908,18976,173,3369,539,124,59,356,922,256,0,36,421,32,140,23,0,4387,4650,263,5.7,754
3049,5/1/2020,1950,18976,173,3465,556,130,60,366,959,268,0,36,410,34,173,24,0,4580,4783,203,4.2,754
3049,6/1/2020,1950,18976,173,3474,569,134,61,374,955,263,0,36,407,33,175,27,0,4527,4713,186,3.9,754
3049,7/1/2020,1943,20192,180,3467,563,150,54,359,961,268,0,36,405,36,167,35,0,4514,4699,185,3.9,799
3049,8/1/2020,1942,20192,180,3439,580,151,62,367,917,260,0,36,380,38,162,27,0,4511,4677,166,3.5,799
3049,9/1/2020,1946,20192,180,3456,600,148,61,391,910,265,0,35,363,39,170,24,0,4528,4682,154,3.3,799
3049,10/1/2020,1961,21550,181,3471,605,145,65,395,905,281,0,34,335,41,177,23,0,4744,4882,138,2.8,846
3049,11/1/2020,1974,21550,181,3494,613,144,68,401,907,277,0,35,337,41,180,23,0,4809,4956,147,3,846
3049,12/1/2020,1946,21550,181,3451,605,144,62,399,900,271,0,37,334,40,186,18,0,4742,4932,190,3.9,846
3051,1/1/2019,156224,1919340,8068,294583,22451,82,6397,15972,115908,38385,2278,5219,19034,22748,23541,4466,237,133948,139619,5671,4.1,936
3051,2/1/2019,158069,1919340,8068,297960,22771,83,6587,16101,117120,37908,2905,5249,19074,23074,24144,4528,238,135741,140911,5170,3.7,936
3051,3/1/2019,158841,1919340,8068,299429,22641,85,6581,15975,117947,37894,2893,5276,19238,23153,24694,4562,237,136091,141080,4989,3.5,936
3051,4/1/2019,158182,1864557,8140,298134,22639,94,6416,16129,117313,37518,2248,5275,19183,23262,25012,4536,279,135567,139829,4262,3,903
3051,5/1/2019,159105,1864557,8140,299968,22824,93,6534,16197,118039,37595,2277,5292,19190,23243,25515,4630,297,136029,140623,4594,3.3,903
3051,6/1/2019,159276,1864557,8140,300395,22716,93,6365,16258,118403,37309,2661,5324,19339,23539,25314,4592,325,136104,141264,5160,3.7,903
3051,7/1/2019,158288,1866354,8226,298524,22871,98,6433,16340,117365,37711,1584,5371,19006,23573,25285,4517,318,136627,141736,5109,3.6,909
3051,8/1/2019,158646,1866354,8226,298518,22678,95,6394,16189,117194,37307,1572,5423,19285,23585,25134,4542,346,135338,140527,5189,3.7,909
3051,9/1/2019,156795,1866354,8226,295283,22665,97,6359,16209,115823,37006,1558,5406,19145,23430,24431,4489,358,136068,140427,4359,3.1,909
3051,10/1/2019,158336,2021084,8405,298333,22687,105,6334,16248,117310,37512,1673,5482,19193,23952,24542,4605,351,136891,141307,4416,3.1,966
3051,11/1/2019,162139,2021084,8405,305903,22472,103,6447,15922,121292,38955,4301,5445,19217,24090,24385,4547,352,139325,143391,4066,2.8,966
3051,12/1/2019,162397,2021084,8405,306396,22625,101,6581,15943,121374,39800,4284,5470,18891,24148,23798,4582,401,139455,143665,4210,2.9,966
3051,1/1/2020,159584,1974129,8594,300978,22532,108,6825,15599,118862,38863,1426,5268,20586,24072,23685,4701,261,137145,142004,4859,3.4,945
3051,2/1/2020,160599,1974129,8594,302927,22717,113,6899,15705,119611,38923,1439,5308,20656,24202,24018,4801,264,138459,143146,4687,3.3,945
3051,3/1/2020,162070,1974129,8594,305700,22706,110,6929,15667,120924,38533,4064,5324,20014,24186,23824,4716,263,138926,144250,5324,3.7,945
3051,4/1/2020,134986,1747558,8631,251646,21386,123,6440,14823,95274,33905,1368,4800,17720,21744,12296,3166,275,116167,138301,22134,16,953
3051,5/1/2020,142004,1747558,8631,265824,21749,121,6561,15067,102071,34650,1382,4820,18568,22226,16369,3779,277,123276,139791,16515,11.8,953
3051,6/1/2020,146183,1747558,8631,274391,21301,125,6689,14487,106907,36077,1366,4893,18662,22435,19121,4039,314,124473,138540,14067,10.2,953
3051,7/1/2020,147267,1820199,8813,276881,21010,121,6453,14436,108604,36711,1269,4895,19242,22300,19912,4067,208,125049,137824,12775,9.3,937
3051,8/1/2020,150379,1820199,8813,282204,20968,128,6497,14343,110857,37885,1279,4894,19865,22246,20349,4113,226,125849,137117,11268,8.2,937
3051,9/1/2020,150665,1820199,8813,283157,20885,128,6405,14352,111607,37797,1469,4845,20510,22580,20041,4134,231,126594,136864,10270,7.5,937
3051,10/1/2020,154470,2118613,9019,290851,20794,134,6382,14278,115587,39515,1420,4929,21762,22857,20699,4112,293,133232,142104,8872,6.2,1043
3051,11/1/2020,156435,2118613,9019,295146,20813,134,6325,14354,117898,40906,1572,4957,22175,22945,20895,4132,316,134871,143516,8645,6,1043
3051,12/1/2020,157697,2118613,9019,297598,20952,127,6334,14491,118949,41395,1847,4968,22331,23065,20673,4337,333,134970,144110,9140,6.3,1043
3053,1/1/2019,2290,25593,107,4220,90,0,81,9,1840,104,0,0,1412,52,89,0,5,1940,2076,136,6.6,865
3053,2/1/2019,2284,25593,107,4208,99,0,90,9,1825,110,0,0,1389,51,90,0,4,1939,2048,109,5.3,865
3053,3/1/2019,2257,25593,107,4176,98,0,89,9,1821,104,0,0,1383,54,98,0,3,1950,2061,111,5.4,865
3053,4/1/2019,2291,25927,104,4232,93,0,84,9,1848,100,0,0,1416,51,97,0,3,1932,2017,85,4.2,865
3053,5/1/2019,2296,25927,104,4251,97,0,88,9,1858,97,0,0,1414,48,109,0,2,1933,2026,93,4.6,865
3053,6/1/2019,2330,25927,104,4327,99,0,90,9,1898,90,0,0,1461,49,105,0,0,1914,2004,90,4.5,865
3053,7/1/2019,2232,25393,110,4119,85,0,0,0,1802,84,0,0,1366,47,108,0,0,1917,2019,102,5.1,874
3053,8/1/2019,2259,25393,110,4157,81,0,0,0,1817,104,0,0,1362,45,111,0,0,1911,2007,96,4.8,874
3053,9/1/2019,2216,25393,110,4092,77,0,0,0,1799,79,0,0,1375,46,107,0,0,1930,2007,77,3.8,874
3053,10/1/2019,2260,26492,115,4169,78,0,0,0,1831,110,0,0,1377,47,100,0,8,1946,2028,82,4,900
3053,11/1/2019,2286,26492,115,4217,80,0,0,0,1851,90,0,0,1429,42,101,0,10,1960,2032,72,3.5,900
3053,12/1/2019,2249,26492,115,4145,84,0,0,0,1812,94,0,0,1391,42,99,0,3,1963,2041,78,3.8,900
3053,1/1/2020,2259,26215,122,4187,86,0,0,0,1842,85,0,0,1370,46,159,0,4,1980,2071,91,4.4,898
3053,2/1/2020,2230,26215,122,4119,84,0,0,0,1805,85,0,0,1371,46,106,0,13,1994,2080,86,4.1,898
3053,3/1/2020,2248,26215,122,4158,90,0,0,0,1820,85,0,0,1368,48,133,0,8,1976,2074,98,4.7,898
3053,4/1/2020,2120,25943,120,3983,85,0,0,0,1778,52,0,0,1399,43,93,0,14,1751,1950,199,10.2,940
3053,5/1/2020,2124,25943,120,4000,84,0,0,0,1792,51,0,0,1411,44,110,0,8,1820,1977,157,7.9,940
3053,6/1/2020,2122,25943,120,3998,83,0,0,0,1793,48,0,0,1406,43,122,0,8,1818,1957,139,7.1,940
3053,7/1/2020,2126,26544,123,4014,90,0,0,0,1798,79,0,0,1403,45,105,0,0,1789,1925,136,7.1,951
3053,8/1/2020,2152,26544,123,4055,95,0,0,0,1808,79,0,0,1392,47,121,0,0,1786,1906,120,6.3,951
3053,9/1/2020,2165,26544,123,4086,105,0,0,0,1816,81,0,0,1404,46,120,0,0,1795,1904,109,5.7,951
3053,10/1/2020,2195,29233,125,4137,110,0,0,0,1832,101,0,0,1399,46,117,0,0,1889,1992,103,5.2,989
3053,11/1/2020,2310,29233,125,4359,111,0,0,0,1938,103,0,0,1493,47,126,0,0,1893,2004,111,5.5,989
3053,12/1/2020,2314,29233,125,4381,101,0,0,0,1966,102,0,0,1533,49,123,0,0,1881,2015,134,6.7,989
3055,1/1/2019,6105,50995,323,10931,2976,51,181,2744,1850,880,15,99,116,348,330,50,12,10027,10490,463,4.4,646
3055,2/1/2019,6052,50995,323,10806,2900,48,180,2672,1854,873,14,103,121,353,334,44,12,9970,10873,903,8.3,646
3055,3/1/2019,6059,50995,323,10836,2916,56,180,2680,1861,865,14,104,118,348,348,51,13,9989,10390,401,3.9,646
3055,4/1/2019,6043,52698,323,10779,2896,57,201,2638,1840,874,14,104,114,346,332,44,12,9918,10281,363,3.5,669
3055,5/1/2019,6082,52698,323,10886,2955,56,208,2691,1849,884,15,101,98,350,344,46,11,9924,10281,357,3.5,669
3055,6/1/2019,6041,52698,323,10812,2892,54,216,2622,1879,894,16,117,101,347,343,50,11,9869,10276,407,4,669
3055,7/1/2019,5923,50120,329,10590,2797,58,220,2519,1870,861,15,106,89,354,383,52,10,9823,10294,471,4.6,648
3055,8/1/2019,6003,50120,329,10715,2848,59,227,2562,1864,829,15,108,90,363,380,69,10,9817,10226,409,4,648
3055,9/1/2019,5921,50120,329,10563,2815,56,235,2524,1827,823,16,107,90,359,372,49,11,9863,10224,361,3.5,648
3055,10/1/2019,5772,50708,334,10263,2730,50,233,2447,1761,769,16,105,98,366,352,48,7,9728,10134,406,4,679
3055,11/1/2019,5769,50708,334,10266,2707,49,239,2419,1790,787,16,106,99,362,363,49,8,9705,10068,363,3.6,679
3055,12/1/2019,5705,50708,334,10148,2654,47,231,2376,1789,769,16,108,98,364,371,54,9,9645,11126,1481,13.3,679
3055,1/1/2020,5578,46542,336,9903,2584,50,232,2302,1741,747,0,110,116,394,313,44,0,9678,10195,517,5.1,649
3055,2/1/2020,5505,46542,336,9757,2512,50,218,2244,1740,748,0,111,125,387,308,45,0,9641,10131,490,4.8,649
3055,3/1/2020,5461,46542,336,9668,2440,51,237,2152,1767,766,0,109,120,383,324,50,0,9509,9971,462,4.6,649
3055,4/1/2020,4595,39036,339,8029,1801,50,225,1526,1633,776,0,107,84,366,240,40,0,8146,9831,1685,17.1,630
3055,5/1/2020,4800,39036,339,8455,1939,47,234,1658,1716,805,0,106,78,370,290,45,0,8581,9865,1284,13,630
3055,6/1/2020,4910,39036,339,8658,1973,46,227,1700,1775,822,0,105,95,365,326,40,0,8608,9731,1123,11.5,630
3055,7/1/2020,5062,41522,341,8962,2124,48,220,1856,1776,866,0,102,93,368,280,48,0,8701,9648,947,9.8,631
3055,8/1/2020,5008,41522,341,8789,2070,44,224,1802,1711,813,0,103,81,364,287,45,0,8602,9407,805,8.6,631
3055,9/1/2020,5119,41522,341,9039,2204,49,220,1935,1716,820,0,103,83,352,294,43,0,8740,9454,714,7.6,631
3055,10/1/2020,4937,47313,350,8699,2042,52,236,1754,1720,822,0,104,89,366,271,46,0,9074,9657,583,6,737
3055,11/1/2020,4929,47313,350,8705,2019,48,248,1723,1757,854,0,103,90,365,276,46,0,9114,9659,545,5.6,737
3055,12/1/2020,4958,47313,350,8740,2016,49,249,1718,1766,832,0,100,86,361,313,50,0,8971,9660,689,7.1,737
3057,1/1/2019,63244,676167,5756,117776,11067,112,4506,6449,43465,14197,614,2125,7172,8016,9090,2015,236,131374,135936,4562,3.4,818
3057,2/1/2019,63659,676167,5756,118412,11172,112,4532,6528,43581,14049,611,2122,7240,8104,9168,2037,250,132386,136633,4247,3.1,818
3057,3/1/2019,63792,676167,5756,118751,11211,116,4568,6527,43748,14093,609,2120,7326,8102,9289,1972,237,132586,136732,4146,3,818
3057,4/1/2019,64745,680789,5826,120648,11398,117,4684,6597,44505,14187,620,2117,7644,8263,9293,2110,271,132217,135763,3546,2.6,807
3057,5/1/2019,65000,680789,5826,121110,11418,115,4706,6597,44692,14203,625,2170,7641,8247,9449,2076,281,132825,136628,3803,2.8,807
3057,6/1/2019,64936,680789,5826,121116,11537,117,4760,6660,44643,14202,635,2157,7724,7971,9568,2096,290,133146,137425,4279,3.1,807
3057,7/1/2019,64474,713526,5877,120955,11508,114,4698,6696,44973,14320,618,2175,7849,7813,9798,2105,295,133723,137924,4201,3,840
3057,8/1/2019,65575,713526,5877,122408,11512,99,4701,6712,45321,14263,615,2149,7973,8133,9811,2088,289,132857,136926,4069,3,840
3057,9/1/2019,65990,713526,5877,123000,11537,113,4704,6720,45473,14176,603,2167,7951,8329,9814,2125,308,134549,138020,3471,2.5,840
3057,10/1/2019,66098,764959,5977,123250,11524,116,4757,6651,45628,14290,598,2221,8073,8477,9507,2190,272,134849,138457,3608,2.6,885
3057,11/1/2019,66702,764959,5977,124391,11389,113,4692,6584,46300,14799,592,2198,8162,8484,9609,2171,285,135166,138430,3264,2.4,885
3057,12/1/2019,66641,764959,5977,124252,11391,107,4767,6517,46220,14908,592,2196,8128,8415,9577,2102,302,135445,138844,3399,2.4,885
3057,1/1/2020,66598,733791,6084,124182,11665,106,4875,6684,45919,14273,531,2139,8306,8333,9955,2156,226,134735,138603,3868,2.8,844
3057,2/1/2020,67277,733791,6084,125413,11764,104,4972,6688,46372,14217,524,2169,8544,8550,9990,2141,237,135693,139450,3757,2.7,844
3057,3/1/2020,66696,733791,6084,124396,11717,109,4983,6625,45983,14265,535,2162,8595,8641,9464,2092,229,134270,138205,3935,2.8,844
3057,4/1/2020,56268,675431,6079,104078,9597,112,4779,4706,38213,12907,485,2076,8086,7075,5835,1541,208,115768,129690,13922,10.7,867
3057,5/1/2020,60270,675431,6079,112074,10315,117,4888,5310,41489,13234,487,2098,8139,7730,7765,1788,248,120763,130638,9875,7.6,867
3057,6/1/2020,63316,675431,6079,117787,10885,119,4925,5841,43586,13770,496,2121,8360,7672,8976,1941,250,121482,130099,8617,6.6,867
3057,7/1/2020,62971,730502,6288,117929,10817,123,4877,5817,44141,13965,477,2125,8663,7732,9027,1924,228,122347,129821,7474,5.8,875
3057,8/1/2020,64608,730502,6288,120414,10773,122,4870,5781,45033,14096,483,2163,8931,8236,8963,1932,229,122551,128649,6098,4.7,875
3057,9/1/2020,64973,730502,6288,121170,10806,119,4843,5844,45391,14188,504,2131,8986,8245,9104,2019,214,123310,128740,5430,4.2,875
3057,10/1/2020,66072,844179,6434,123429,10754,121,4818,5815,46603,14619,483,2237,9347,8545,9209,1883,280,129036,133859,4823,3.6,975
3057,11/1/2020,66957,844179,6434,124810,10748,123,4781,5844,47105,15055,500,2215,9314,8537,9239,1969,276,129505,134177,4672,3.5,975
3057,12/1/2020,66737,844179,6434,124783,10771,121,4819,5831,47275,15157,503,2195,9352,8547,9330,1906,285,129516,134611,5095,3.8,975
3059,1/1/2019,69070,807866,3155,119121,7452,78,1801,5573,42599,12046,448,3185,4734,11087,9390,1633,76,56827,59453,2626,4.4,895
3059,2/1/2019,69800,807866,3155,120442,7567,80,1814,5673,43075,11935,460,3233,4825,11189,9702,1654,77,57281,59724,2443,4.1,895
3059,3/1/2019,69486,807866,3155,119802,7541,86,1844,5611,42775,11877,454,3211,4807,11239,9442,1667,78,57015,59366,2351,4,895
3059,4/1/2019,70523,811531,3191,121892,7632,83,1864,5685,43737,12177,447,3309,5101,11156,9734,1709,104,57386,59353,1967,3.3,895
3059,5/1/2019,69685,811531,3191,120379,7534,82,1836,5616,43160,11996,458,3273,5012,11164,9482,1684,91,56942,59014,2072,3.5,895
3059,6/1/2019,69039,811531,3191,119570,7574,82,1858,5634,42957,11901,416,3260,5209,11210,9176,1687,98,56363,58894,2531,4.3,895
3059,7/1/2019,69161,799652,3213,119686,7444,85,1842,5517,43081,11968,418,3208,5333,11217,9138,1687,112,56704,59154,2450,4.1,871
3059,8/1/2019,71377,799652,3213,122229,7472,82,1844,5546,43380,12133,409,3235,5281,11075,9468,1651,128,57789,60113,2324,3.9,871
3059,9/1/2019,71362,799652,3213,122707,7361,81,1852,5428,43984,12228,443,3188,5363,11111,9843,1690,118,58507,60490,1983,3.3,871
3059,10/1/2019,72096,931641,3255,124264,7386,82,1861,5443,44782,12443,424,3279,5718,11241,9913,1669,95,58663,60669,2006,3.3,993
3059,11/1/2019,72530,931641,3255,125104,7410,81,1863,5466,45164,12768,423,3336,5752,11263,9821,1689,112,58730,60521,1791,3,993
3059,12/1/2019,71786,931641,3255,124033,7426,79,1871,5476,44821,12919,431,3341,5644,11226,9474,1683,103,58314,60097,1783,3,993
3059,1/1/2020,70212,839307,3283,120992,7043,77,1855,5111,43737,12193,439,3434,5423,11362,9161,1644,81,58524,60699,2175,3.6,923
3059,2/1/2020,70517,839307,3283,121617,7080,78,1867,5135,44020,11971,442,3438,5570,11454,9393,1663,89,58852,60945,2093,3.4,923
3059,3/1/2020,69223,839307,3283,119079,6998,79,1862,5057,42858,11801,411,3388,5517,11449,8624,1589,79,57596,59881,2285,3.8,923
3059,4/1/2020,60382,773771,3288,101898,6678,82,1796,4800,34838,10116,357,3187,4517,10303,5138,1149,71,49861,56812,6951,12.2,962
3059,5/1/2020,62370,773771,3288,106075,6887,86,1867,4934,36818,10485,356,3235,4616,10610,6133,1305,78,52069,57611,5542,9.6,962
3059,6/1/2020,62869,773771,3288,108070,6836,85,1865,4886,38365,10829,351,3221,4865,10802,6800,1415,82,51858,56716,4858,8.6,962
3059,7/1/2020,62480,799495,3357,107391,6691,84,1839,4768,38220,10972,307,3235,4722,10655,6849,1415,65,51489,56026,4537,8.1,957
3059,8/1/2020,64890,799495,3357,110687,6792,85,1856,4851,39005,11060,317,3267,4764,10726,7379,1422,70,52463,56254,3791,6.7,957
3059,9/1/2020,65518,799495,3357,112226,6860,90,1867,4903,39848,11306,347,3240,4891,10825,7707,1461,71,53027,56458,3431,6.1,957
3059,10/1/2020,66688,915505,3426,114784,6874,82,1883,4909,41222,11516,346,3353,5390,10957,8118,1451,91,55924,59075,3151,5.3,1049
3059,11/1/2020,67233,915505,3426,115826,6879,80,1888,4911,41714,12068,338,3390,5433,10946,7941,1497,101,56184,59196,3012,5.1,1049
3059,12/1/2020,67465,915505,3426,116304,6960,82,1857,5021,41879,12320,342,3398,5454,10950,7862,1454,99,55584,58797,3213,5.5,1049
3061,1/1/2019,676,5094,61,1163,283,0,0, ,204,55,0,9,0,96,0,17,1,826,898,72,8,578
3061,2/1/2019,673,5094,61,1160,284,0,0, ,203,53,0,9,0,97,0,17,1,811,876,65,7.4,578
3061,3/1/2019,685,5094,61,1179,292,0,0, ,202,55,0,9,0,92,0,17,1,830,884,54,6.1,578
3061,4/1/2019,705,5239,60,1218,306,0,0, ,207,57,0,8,0,92,0,17,0,826,876,50,5.7,576
3061,5/1/2019,674,5239,60,1189,306,0,0, ,209,54,0,7,0,96,0,17,0,790,850,60,7.1,576
3061,6/1/2019,719,5239,60,1245,309,0,0, ,217,55,0,7,0,99,0,17,0,802,865,63,7.3,576
3061,7/1/2019,701,5542,61,1222,307,0,0, ,214,55,0,7, ,98,0,15,0,811,883,72,8.2,596
3061,8/1/2019,720,5542,61,1244,310,0,0, ,214,56,0,7, ,100,0,13,0,850,920,70,7.6,596
3061,9/1/2019,724,5542,61,1256,318,0,0, ,214,54,0,6, ,104,0,15,0,835,894,59,6.6,596
3061,10/1/2019,686,5277,63,1181,273,0,0, ,222,54,0,6, ,108,0,15,0,827,883,56,6.3,596
3061,11/1/2019,681,5277,63,1169,265,0,0, ,223,54,0,6, ,110,0,15,0,822,883,61,6.9,596
3061,12/1/2019,675,5277,63,1155,256,0,0, ,224,53,0,6, ,113,0,16,0,810,872,62,7.1,596
3061,1/1/2020,634,4797,64,1084,250,180,0,0,200,48,0,6,0,99,0,14,0,841,912,71,7.8,572
3061,2/1/2020,646,4797,64,1103,256,183,0,0,201,49,0,5,0,100,0,13,0,842,903,61,6.8,572
3061,3/1/2020,655,4797,64,1119,264,185,0,0,200,51,0,5,0,98,0,13,0,831,887,56,6.3,572
3061,4/1/2020,591,5220,65,1025,267,186,0,0,167,49,0,7,0,91,0,0,0,732,895,163,18.2,627
3061,5/1/2020,662,5220,65,1140,290,200,0,0,188,49,0,7,0,92,0,0,2,805,939,134,14.3,627
3061,6/1/2020,668,5220,65,1155,294,195,0,0,193,47,0,7,0,93,0,0,2,777,917,140,15.3,627
3061,7/1/2020,670,6626,67,1162,306,208,0,0,186,52,0,7,0,85,0,0,2,737,884,147,16.6,758
3061,8/1/2020,671,6626,67,1152,303,208,0,0,178,51,0,6,0,81,0,0,2,751,879,128,14.6,758
3061,9/1/2020,677,6626,67,1168,306,213,0,0,185,52,0,5,0,88,0,0,0,748,861,113,13.1,758
3061,10/1/2020,695,6078,68,1192,309,221,0,0,188,57,0,5,0,86,0,0,1,796,891,95,10.7,680
3061,11/1/2020,695,6078,68,1199,305,226,0,0,199,68,0,5,0,88,0,0,1,805,910,105,11.5,680
3061,12/1/2020,672,6078,68,1149,299,220,0,0,178,51,0,6,0,85,0,0,1,755,877,122,13.9,680
3063,1/1/2019,121698,2111858,4017,229323,8180,388,3284,4508,99445,59904,538,3127,12686,9294,12190,1548,158,130231,137572,7341,5.3,1334
3063,2/1/2019,121724,2111858,4017,229393,8184,364,3355,4465,99485,60018,515,3173,12510,9177,12408,1525,159,131178,137662,6484,4.7,1334
3063,3/1/2019,122019,2111858,4017,229989,8264,364,3459,4441,99706,60326,508,3172,12505,9141,12385,1525,144,131372,137599,6227,4.5,1334
3063,4/1/2019,122860,1691928,4078,231705,8284,358,3523,4403,100561,60332,571,3112,13077,9267,12494,1550,158,130840,136327,5487,4,1059
3063,5/1/2019,122833,1691928,4078,231738,8545,433,3669,4443,100360,60058,557,3123,13336,9224,12350,1546,166,131530,137396,5866,4.3,1059
3063,6/1/2019,122870,1691928,4078,232072,8667,434,3736,4497,100535,60509,556,3135,13101,9190,12316,1551,177,131891,138568,6677,4.8,1059
3063,7/1/2019,122998,1769922,4106,233008,8777,468,3808,4501,101233,61289,555,3144,12907,9146,12424,1570,198,132297,138921,6624,4.8,1100
3063,8/1/2019,124825,1769922,4106,235226,8680,499,3690,4491,101721,61207,562,3137,13210,9298,12518,1583,206,131204,137651,6447,4.7,1100
3063,9/1/2019,123639,1769922,4106,232989,8476,474,3538,4464,100874,60646,538,3096,13066,9391,12323,1597,217,132880,138435,5555,4,1100
3063,10/1/2019,124933,1778342,4170,235447,8236,405,3440,4391,102278,61282,592,3142,13821,9454,12244,1578,165,133493,138932,5439,3.9,1090
3063,11/1/2019,125773,1778342,4170,237161,8087,343,3324,4420,103301,61990,648,3126,13933,9391,12477,1569,167,133848,139020,5172,3.7,1090
3063,12/1/2019,125781,1778342,4170,237126,8075,331,3339,4405,103270,62091,644,3141,13701,9429,12484,1609,171,134357,139603,5246,3.8,1090
3063,1/1/2020,123039,2138635,4241,232204,8913,244,3292,5377,100252,61478,638,2962,12121,9211,12040,1626,176,133674,139902,6228,4.5,1340
3063,2/1/2020,122677,2138635,4241,231373,8888,237,3283,5368,99808,61440,578,2938,11832,9046,12157,1659,158,134596,140599,6003,4.3,1340
